"EntryTime","ExitTime","Era","Year","Side","Volume","EntryPrice","InitialStop","InitialRiskMoney","Profit","RiskR","HoldHours","D1MomentumPercent","BreakoutATR","BodyRatio","CloseLocation","RangeATR","ChannelWidthATR","ATRPercent","TickVolumeRatio","StopATR","MarketD1ADX","MarketH4ADX","MarketH1ADX","D1EmaGapATR","D1PriceGapATR","D1EmaSlopeATR","D1Efficiency20","D1RangePosition60","H4Efficiency20","H1Efficiency20","H1Compression5_20"
"2024-07-31T17:00:00.0000000","2024-07-31T22:35:37.0000000","era_2024_2026","2024","buy","0.01","2426.42","2416.62","9.8","19.6","2","5.5936","18.207269","0.108135","0.590299","0.855521","1.612045","6.72933","0.247769","1.760662","1.630527","27.700125","44.018143","47.296419","4.049065","5.302616","1.183099","0.206219","0.631052","0.420642","0.457769","0.87054"
"2024-08-29T09:00:00.0000000","2024-08-29T15:30:41.0000000","era_2024_2026","2024","buy","0.02","2519.04","2511.05","15.98","-16.1","-1.007509","6.5114","18.465002","0.115424","0.475649","0.819805","1.146793","4.568556","0.213264","0.984214","1.48695","28.077257","20.401164","25.979503","5.03279","7.371759","1.808207","0.169475","0.890287","0.040282","0.213782","0.697128"
"2024-09-05T09:00:00.0000000","2024-09-05T15:21:39.0000000","era_2024_2026","2024","buy","0.02","2502.2","2493.19","18.02","36.04","2","6.3608","14.330745","0.328991","0.925749","0.960479","1.587905","5.396976","0.210182","0.965562","1.712627","25.266645","26.834252","16.85509","5.454415","7.225931","2.110272","0.349093","0.848272","-0.081941","0.500349","0.72264"
"2024-09-16T07:00:00.0000000","2024-09-16T13:51:27.0000000","era_2024_2026","2024","buy","0.02","2586.56","2577.64","17.84","-17.84","-1","6.8575","17.936732","0.058668","0.180934","0.484436","0.972748","4.337623","0.204313","0.7549","1.687812","29.470631","69.47935","39.601988","5.853678","9.789796","2.237443","0.25269","0.9742","0.565254","0.493951","0.658274"
"2024-10-01T13:00:00.0000000","2024-10-01T16:50:39.0000000","era_2024_2026","2024","buy","0.01","2648.91","2638.92","9.99","20.02","2.004004","3.8442","13.104908","0.249882","0.546632","0.84715","0.730715","4.289636","0.199447","1.051754","1.890819","45.101714","30.094137","52.476911","5.827982","9.227522","2.489092","0.424228","0.84855","-0.10697","0.221057","0.681707"
"2024-10-04T08:00:00.0000000","2024-10-04T13:00:00.0000000","era_2024_2026","2024","buy","0.01","2664.32","2654.76","9.56","-6.95","-0.726987","5","13.818431","0.087535","0.569288","0.642322","0.898914","4.474371","0.222992","0.502604","1.609974","40.088218","18.251994","30.885598","6.229702","9.935367","2.839813","0.429893","0.911481","0.284158","0.407263","0.555785"
"2024-10-30T08:00:00.0000000","2024-10-30T14:00:00.0000000","era_2024_2026","2024","buy","0.02","2783.26","2775.47","15.58","-9.34","-0.599487","6","19.39443","0.157546","0.430029","0.740525","1.149753","6.013576","0.214379","0.989556","1.305062","59.888409","47.688747","62.788987","7.623391","12.847455","3.144382","0.347343","0.999217","0.350055","0.472378","0.811788"
"2024-12-20T16:00:00.0000000","2024-12-20T17:52:03.0000000","era_2024_2026","2024","buy","0.01","2609.46","2599.57","9.89","19.82","2.004044","1.8675","12.89479","0.330862","0.427857","0.67","2.531188","3.704574","0.211954","1.519944","1.788664","22.335825","33.492092","18.306038","4.460279","3.197089","0.156524","-0.171466","0.227459","-0.229095","0.320423","0.892464"
"2025-01-10T11:00:00.0000000","2025-01-10T15:30:24.0000000","era_2024_2026","2025","buy","0.02","2680.18","2671.12","18.12","-18.58","-1.025386","4.5067","10.243041","0.337694","0.817444","0.924949","1.102538","3.584927","0.166835","1.532179","2.025528","20.056881","52.978418","29.186547","4.999656","6.023681","-0.059449","-0.063484","0.527278","0.38118","0.260139","0.884091"
"2025-01-28T16:00:00.0000000","2025-01-29T08:00:00.0000000","era_2024_2026","2025","buy","0.01","2749.02","2739.79","9.23","11.77","1.27519","16","11.991468","0.675809","0.697674","0.806977","0.9435","3.324191","0.165805","1.35376","2.024301","47.06932","30.555903","16.787861","5.271264","7.658216","1.13434","0.356489","0.818437","-0.022319","0.424161","0.68733"
"2025-01-30T09:00:00.0000000","2025-01-30T14:52:39.0000000","era_2024_2026","2025","buy","0.02","2765.82","2758.18","15.28","30.6","2.002618","5.8775","13.037708","0.262855","0.820555","0.874388","1.176132","3.737529","0.188458","0.762287","1.466078","45.43826","18.845111","28.630711","5.288264","8.061888","1.419182","0.414661","0.89461","-0.098269","0.064254","0.680562"
