2016.05.11 09:00:00	entry	XAUUSD	80	buy	0.02	1272.87	1265.93	0.00	daily momentum plus fresh H1 breakout;d1_pct=16.605577;breakout_atr=0.345200;body_ratio=0.619469;close_location=0.837758;range_atr=1.044845;channel_width_atr=4.515334;atr_pct=0.254961;tick_volume_ratio=0.625386;stop_atr=2.140376	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.05.12 06:00:00	exit	XAUUSD	81	close	0.02	1272.48	0.00	-1.54		tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.05.16 06:00:00	entry	XAUUSD	82	buy	0.02	1277.28	1270.92	0.00	daily momentum plus fresh H1 breakout;d1_pct=17.606310;breakout_atr=0.158570;body_ratio=0.545918;close_location=0.566327;range_atr=1.695257;channel_width_atr=3.857575;atr_pct=0.271654;tick_volume_ratio=1.507443;stop_atr=1.832737	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.05.16 17:31:26	exit	XAUUSD	83	close	0.02	1277.92	0.00	1.28	sl 1277.92	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.06.08 10:00:00	entry	XAUUSD	84	buy	0.03	1250.52	1246.50	0.00	daily momentum plus fresh H1 breakout;d1_pct=15.999329;breakout_atr=0.238673;body_ratio=0.640553;close_location=0.741935;range_atr=0.877832;channel_width_atr=6.084142;atr_pct=0.197705;tick_volume_ratio=1.088427;stop_atr=1.625081	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.06.08 16:01:59	exit	XAUUSD	85	close	0.03	1258.64	0.00	24.36	tp 1258.55	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.06.13 14:00:00	entry	XAUUSD	86	buy	0.02	1285.49	1279.28	0.00	daily momentum plus fresh H1 breakout;d1_pct=20.181678;breakout_atr=0.126452;body_ratio=0.635071;close_location=0.872038;range_atr=0.620497;channel_width_atr=4.805176;atr_pct=0.264585;tick_volume_ratio=0.654056;stop_atr=1.826217	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.06.13 17:10:12	exit	XAUUSD	87	close	0.02	1279.28	0.00	-12.42	sl 1279.28	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.06.29 06:00:00	entry	XAUUSD	88	buy	0.01	1320.45	1311.01	0.00	daily momentum plus fresh H1 breakout;d1_pct=23.668360;breakout_atr=0.128399;body_ratio=0.633218;close_location=0.633218;range_atr=0.727593;channel_width_atr=3.537261;atr_pct=0.300918;tick_volume_ratio=0.881101;stop_atr=2.375932	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.06.29 14:00:00	exit	XAUUSD	89	close	0.01	1317.19	0.00	-3.26		tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
